attendance_id,employee_id,employee_name,date,status
536,EMP001,Ali Ahmed,2025-01-20,Present
537,EMP001,Ali Ahmed,2025-01-21,Present
538,EMP001,Ali Ahmed,2025-01-22,Present
539,EMP001,Ali Ahmed,2025-01-23,Present
540,EMP001,Ali Ahmed,2025-01-24,Present
541,EMP001,Ali Ahmed,2025-01-27,Present
542,EMP001,Ali Ahmed,2025-01-28,Absent
543,EMP001,Ali Ahmed,2025-01-29,Present
544,EMP001,Ali Ahmed,2025-01-30,Present
545,EMP001,Ali Ahmed,2025-01-31,Present
546,EMP001,Ali Ahmed,2025-02-03,Present
547,EMP001,Ali Ahmed,2025-02-04,Absent
548,EMP001,Ali Ahmed,2025-02-05,Present
549,EMP001,Ali Ahmed,2025-02-06,Present
550,EMP001,Ali Ahmed,2025-02-07,Present
551,EMP001,Ali Ahmed,2025-02-10,Present
552,EMP001,Ali Ahmed,2025-02-11,Present
553,EMP001,Ali Ahmed,2025-02-12,Present
554,EMP001,Ali Ahmed,2025-02-13,Present
555,EMP001,Ali Ahmed,2025-02-14,Late
556,EMP001,Ali Ahmed,2025-02-17,Present
557,EMP001,Ali Ahmed,2025-02-18,Present
558,EMP001,Ali Ahmed,2025-02-19,Leave
559,EMP001,Ali Ahmed,2025-02-20,Present
560,EMP001,Ali Ahmed,2025-02-21,Present
561,EMP001,Ali Ahmed,2025-02-24,Present
562,EMP001,Ali Ahmed,2025-02-25,Present
563,EMP001,Ali Ahmed,2025-02-26,Present
564,EMP001,Ali Ahmed,2025-02-27,Present
565,EMP001,Ali Ahmed,2025-02-28,Present
566,EMP001,Ali Ahmed,2025-03-03,Present
567,EMP001,Ali Ahmed,2025-03-04,Present
568,EMP001,Ali Ahmed,2025-03-05,Absent
569,EMP001,Ali Ahmed,2025-03-06,Present
570,EMP001,Ali Ahmed,2025-03-07,Present
571,EMP001,Ali Ahmed,2025-03-10,Present
572,EMP001,Ali Ahmed,2025-03-11,Present
573,EMP001,Ali Ahmed,2025-03-12,Present
574,EMP001,Ali Ahmed,2025-03-13,Absent
575,EMP001,Ali Ahmed,2025-03-14,Present
576,EMP001,Ali Ahmed,2025-03-17,Present
577,EMP001,Ali Ahmed,2025-03-18,Present
578,EMP001,Ali Ahmed,2025-03-19,Present
579,EMP001,Ali Ahmed,2025-03-20,Present
580,EMP001,Ali Ahmed,2025-03-21,Present
581,EMP001,Ali Ahmed,2025-03-24,Present
582,EMP001,Ali Ahmed,2025-03-25,Late
583,EMP001,Ali Ahmed,2025-03-26,Present
584,EMP001,Ali Ahmed,2025-03-27,Present
585,EMP001,Ali Ahmed,2025-03-28,Late
586,EMP001,Ali Ahmed,2025-03-31,Present
587,EMP001,Ali Ahmed,2025-04-01,Present
588,EMP001,Ali Ahmed,2025-04-02,Present
589,EMP001,Ali Ahmed,2025-04-03,Present
590,EMP001,Ali Ahmed,2025-04-04,Present
591,EMP001,Ali Ahmed,2025-04-07,Late
592,EMP001,Ali Ahmed,2025-04-08,Present
593,EMP001,Ali Ahmed,2025-04-09,Present
594,EMP001,Ali Ahmed,2025-04-10,Present
595,EMP001,Ali Ahmed,2025-04-11,Present
596,EMP001,Ali Ahmed,2025-04-14,Late
597,EMP001,Ali Ahmed,2025-04-15,Present
598,EMP001,Ali Ahmed,2025-04-16,Present
599,EMP001,Ali Ahmed,2025-04-17,Present
600,EMP001,Ali Ahmed,2025-04-18,Absent
601,EMP001,Ali Ahmed,2025-04-21,Present
602,EMP001,Ali Ahmed,2025-04-22,Present
603,EMP001,Ali Ahmed,2025-04-23,Present
604,EMP001,Ali Ahmed,2025-04-24,Present
605,EMP001,Ali Ahmed,2025-04-25,Present
606,EMP001,Ali Ahmed,2025-04-28,Present
607,EMP001,Ali Ahmed,2025-04-29,Present
608,EMP001,Ali Ahmed,2025-04-30,Present
609,EMP001,Ali Ahmed,2025-05-01,Present
610,EMP001,Ali Ahmed,2025-05-02,Present
611,EMP001,Ali Ahmed,2025-05-05,Present
612,EMP001,Ali Ahmed,2025-05-06,Present
613,EMP001,Ali Ahmed,2025-05-07,Present
614,EMP001,Ali Ahmed,2025-05-08,Present
615,EMP001,Ali Ahmed,2025-05-09,Present
616,EMP001,Ali Ahmed,2025-05-12,Present
617,EMP001,Ali Ahmed,2025-05-13,Present
618,EMP001,Ali Ahmed,2025-05-14,Present
619,EMP001,Ali Ahmed,2025-05-15,Present
620,EMP001,Ali Ahmed,2025-05-16,Present
621,EMP001,Ali Ahmed,2025-05-19,Present
622,EMP001,Ali Ahmed,2025-05-20,Present
623,EMP001,Ali Ahmed,2025-05-21,Present
624,EMP001,Ali Ahmed,2025-05-22,Present
625,EMP001,Ali Ahmed,2025-05-23,Present
626,EMP001,Ali Ahmed,2025-05-26,Present
627,EMP001,Ali Ahmed,2025-05-27,Present
628,EMP001,Ali Ahmed,2025-05-28,Present
629,EMP001,Ali Ahmed,2025-05-29,Present
630,EMP001,Ali Ahmed,2025-05-30,Present
631,EMP001,Ali Ahmed,2025-06-02,Leave
632,EMP001,Ali Ahmed,2025-06-03,Present
633,EMP001,Ali Ahmed,2025-06-04,Present
634,EMP001,Ali Ahmed,2025-06-05,Present
635,EMP001,Ali Ahmed,2025-06-06,Present
636,EMP001,Ali Ahmed,2025-06-09,Present
637,EMP001,Ali Ahmed,2025-06-10,Present
638,EMP001,Ali Ahmed,2025-06-11,Present
639,EMP001,Ali Ahmed,2025-06-12,Present
640,EMP001,Ali Ahmed,2025-06-13,Present
641,EMP001,Ali Ahmed,2025-06-16,Leave
642,EMP001,Ali Ahmed,2025-06-17,Present
643,EMP001,Ali Ahmed,2025-06-18,Present
644,EMP001,Ali Ahmed,2025-06-19,Present
645,EMP001,Ali Ahmed,2025-06-20,Late
646,EMP001,Ali Ahmed,2025-06-23,Present
647,EMP001,Ali Ahmed,2025-06-24,Late
648,EMP001,Ali Ahmed,2025-06-25,Present
649,EMP001,Ali Ahmed,2025-06-26,Present
650,EMP001,Ali Ahmed,2025-06-27,Present
651,EMP001,Ali Ahmed,2025-06-30,Present
652,EMP001,Ali Ahmed,2025-07-01,Present
653,EMP001,Ali Ahmed,2025-07-02,Absent
654,EMP001,Ali Ahmed,2025-07-03,Present
655,EMP001,Ali Ahmed,2025-07-04,Present
656,EMP001,Ali Ahmed,2025-07-07,Present
657,EMP001,Ali Ahmed,2025-07-08,Present
658,EMP001,Ali Ahmed,2025-07-09,Present
659,EMP001,Ali Ahmed,2025-07-10,Present
660,EMP001,Ali Ahmed,2025-07-11,Present
661,EMP001,Ali Ahmed,2025-07-14,Present
662,EMP001,Ali Ahmed,2025-07-15,Present
663,EMP001,Ali Ahmed,2025-07-16,Leave
664,EMP001,Ali Ahmed,2025-07-17,Present
665,EMP001,Ali Ahmed,2025-07-18,Present
666,EMP001,Ali Ahmed,2025-07-21,Present
667,EMP001,Ali Ahmed,2025-07-22,Present
668,EMP001,Ali Ahmed,2025-07-23,Present
669,EMP001,Ali Ahmed,2025-07-24,Present
670,EMP001,Ali Ahmed,2025-07-25,Present
671,EMP001,Ali Ahmed,2025-07-28,Present
672,EMP001,Ali Ahmed,2025-07-29,Late
673,EMP001,Ali Ahmed,2025-07-30,Leave
674,EMP001,Ali Ahmed,2025-07-31,Present
675,EMP001,Ali Ahmed,2025-08-01,Present
676,EMP001,Ali Ahmed,2025-08-04,Present
677,EMP001,Ali Ahmed,2025-08-05,Present
678,EMP001,Ali Ahmed,2025-08-06,Absent
679,EMP001,Ali Ahmed,2025-08-07,Present
680,EMP001,Ali Ahmed,2025-08-08,Present
681,EMP001,Ali Ahmed,2025-08-11,Present
682,EMP001,Ali Ahmed,2025-08-12,Present
683,EMP001,Ali Ahmed,2025-08-13,Present
684,EMP001,Ali Ahmed,2025-08-14,Present
685,EMP001,Ali Ahmed,2025-08-15,Present
686,EMP001,Ali Ahmed,2025-08-18,Present
687,EMP001,Ali Ahmed,2025-08-19,Present
688,EMP001,Ali Ahmed,2025-08-20,Present
689,EMP001,Ali Ahmed,2025-08-21,Present
690,EMP001,Ali Ahmed,2025-08-22,Present
691,EMP001,Ali Ahmed,2025-08-25,Present
692,EMP001,Ali Ahmed,2025-08-26,Present
693,EMP001,Ali Ahmed,2025-08-27,Present
694,EMP001,Ali Ahmed,2025-08-28,Absent
695,EMP001,Ali Ahmed,2025-08-29,Present
696,EMP001,Ali Ahmed,2025-09-01,Present
697,EMP001,Ali Ahmed,2025-09-02,Present
698,EMP001,Ali Ahmed,2025-09-03,Absent
699,EMP001,Ali Ahmed,2025-09-04,Present
700,EMP001,Ali Ahmed,2025-09-05,Present
701,EMP001,Ali Ahmed,2025-09-08,Present
702,EMP001,Ali Ahmed,2025-09-09,Late
703,EMP001,Ali Ahmed,2025-09-10,Present
704,EMP001,Ali Ahmed,2025-09-11,Present
705,EMP001,Ali Ahmed,2025-09-12,Present
706,EMP001,Ali Ahmed,2025-09-15,Present
707,EMP001,Ali Ahmed,2025-09-16,Present
708,EMP001,Ali Ahmed,2025-09-17,Present
709,EMP001,Ali Ahmed,2025-09-18,Present
710,EMP001,Ali Ahmed,2025-09-19,Present
711,EMP001,Ali Ahmed,2025-09-22,Present
712,EMP001,Ali Ahmed,2025-09-23,Present
713,EMP001,Ali Ahmed,2025-09-24,Absent
714,EMP001,Ali Ahmed,2025-09-25,Present
715,EMP001,Ali Ahmed,2025-09-26,Present
716,EMP001,Ali Ahmed,2025-09-29,Present
717,EMP001,Ali Ahmed,2025-09-30,Present
718,EMP001,Ali Ahmed,2025-10-01,Present
719,EMP001,Ali Ahmed,2025-10-02,Present
720,EMP001,Ali Ahmed,2025-10-03,Present
721,EMP001,Ali Ahmed,2025-10-06,Present
722,EMP001,Ali Ahmed,2025-10-07,Absent
723,EMP001,Ali Ahmed,2025-10-08,Present
724,EMP001,Ali Ahmed,2025-10-09,Present
725,EMP001,Ali Ahmed,2025-10-10,Absent
726,EMP001,Ali Ahmed,2025-10-13,Leave
727,EMP001,Ali Ahmed,2025-10-14,Present
728,EMP001,Ali Ahmed,2025-10-15,Present
729,EMP001,Ali Ahmed,2025-10-16,Present
730,EMP001,Ali Ahmed,2025-10-17,Present
731,EMP001,Ali Ahmed,2025-10-20,Present
732,EMP001,Ali Ahmed,2025-10-21,Present
733,EMP001,Ali Ahmed,2025-10-22,Late
734,EMP001,Ali Ahmed,2025-10-23,Present
735,EMP001,Ali Ahmed,2025-10-24,Present
736,EMP001,Ali Ahmed,2025-10-27,Present
737,EMP001,Ali Ahmed,2025-10-28,Present
738,EMP001,Ali Ahmed,2025-10-29,Present
739,EMP001,Ali Ahmed,2025-10-30,Present
740,EMP001,Ali Ahmed,2025-10-31,Present
741,EMP001,Ali Ahmed,2025-11-03,Present
742,EMP001,Ali Ahmed,2025-11-04,Late
743,EMP001,Ali Ahmed,2025-11-05,Present
744,EMP001,Ali Ahmed,2025-11-06,Present
745,EMP001,Ali Ahmed,2025-11-07,Present
746,EMP001,Ali Ahmed,2025-11-10,Absent
747,EMP001,Ali Ahmed,2025-11-11,Present
748,EMP001,Ali Ahmed,2025-11-12,Present
749,EMP001,Ali Ahmed,2025-11-13,Present
750,EMP001,Ali Ahmed,2025-11-14,Present
751,EMP001,Ali Ahmed,2025-11-17,Present
752,EMP001,Ali Ahmed,2025-11-18,Leave
753,EMP001,Ali Ahmed,2025-11-19,Present
754,EMP001,Ali Ahmed,2025-11-20,Present
755,EMP001,Ali Ahmed,2025-11-21,Leave
756,EMP001,Ali Ahmed,2025-11-24,Present
757,EMP001,Ali Ahmed,2025-11-25,Present
758,EMP001,Ali Ahmed,2025-11-26,Present
759,EMP001,Ali Ahmed,2025-11-27,Present
760,EMP001,Ali Ahmed,2025-11-28,Present
761,EMP001,Ali Ahmed,2025-12-01,Present
762,EMP001,Ali Ahmed,2025-12-02,Present
763,EMP001,Ali Ahmed,2025-12-03,Present
764,EMP001,Ali Ahmed,2025-12-04,Present
765,EMP001,Ali Ahmed,2025-12-05,Present
766,EMP001,Ali Ahmed,2025-12-08,Absent
767,EMP001,Ali Ahmed,2025-12-09,Present
768,EMP001,Ali Ahmed,2025-12-10,Present
769,EMP001,Ali Ahmed,2025-12-11,Present
770,EMP001,Ali Ahmed,2025-12-12,Leave
771,EMP001,Ali Ahmed,2025-12-15,Present
772,EMP001,Ali Ahmed,2025-12-16,Present
773,EMP001,Ali Ahmed,2025-12-17,Present
774,EMP001,Ali Ahmed,2025-12-18,Present
775,EMP001,Ali Ahmed,2025-12-19,Present
776,EMP001,Ali Ahmed,2025-12-22,Present
777,EMP001,Ali Ahmed,2025-12-23,Leave
778,EMP001,Ali Ahmed,2025-12-24,Late
779,EMP001,Ali Ahmed,2025-12-25,Present
780,EMP001,Ali Ahmed,2025-12-26,Present
781,EMP001,Ali Ahmed,2025-12-29,Present
782,EMP001,Ali Ahmed,2025-12-30,Present
783,EMP001,Ali Ahmed,2025-12-31,Present
784,EMP002,Moaz Khan,2023-01-02,Present
785,EMP002,Moaz Khan,2023-01-03,Present
786,EMP002,Moaz Khan,2023-01-04,Present
787,EMP002,Moaz Khan,2023-01-05,Leave
788,EMP002,Moaz Khan,2023-01-06,Present
789,EMP002,Moaz Khan,2023-01-09,Present
790,EMP002,Moaz Khan,2023-01-10,Present
791,EMP002,Moaz Khan,2023-01-11,Absent
792,EMP002,Moaz Khan,2023-01-12,Present
793,EMP002,Moaz Khan,2023-01-13,Late
794,EMP002,Moaz Khan,2023-01-16,Late
795,EMP002,Moaz Khan,2023-01-17,Present
796,EMP002,Moaz Khan,2023-01-18,Present
797,EMP002,Moaz Khan,2023-01-19,Present
798,EMP002,Moaz Khan,2023-01-20,Absent
799,EMP002,Moaz Khan,2023-01-23,Present
800,EMP002,Moaz Khan,2023-01-24,Present
801,EMP002,Moaz Khan,2023-01-25,Present
802,EMP002,Moaz Khan,2023-01-26,Present
803,EMP002,Moaz Khan,2023-01-27,Present
804,EMP002,Moaz Khan,2023-01-30,Leave
805,EMP002,Moaz Khan,2023-01-31,Present
806,EMP002,Moaz Khan,2023-02-01,Present
807,EMP002,Moaz Khan,2023-02-02,Present
808,EMP002,Moaz Khan,2023-02-03,Present
809,EMP002,Moaz Khan,2023-02-06,Present
810,EMP002,Moaz Khan,2023-02-07,Present
811,EMP002,Moaz Khan,2023-02-08,Present
812,EMP002,Moaz Khan,2023-02-09,Present
813,EMP002,Moaz Khan,2023-02-10,Present
814,EMP002,Moaz Khan,2023-02-13,Present
815,EMP002,Moaz Khan,2023-02-14,Present
816,EMP002,Moaz Khan,2023-02-15,Present
817,EMP002,Moaz Khan,2023-02-16,Present
818,EMP002,Moaz Khan,2023-02-17,Present
819,EMP002,Moaz Khan,2023-02-20,Present
820,EMP002,Moaz Khan,2023-02-21,Present
821,EMP002,Moaz Khan,2023-02-22,Present
822,EMP002,Moaz Khan,2023-02-23,Present
823,EMP002,Moaz Khan,2023-02-24,Present
824,EMP002,Moaz Khan,2023-02-27,Present
825,EMP002,Moaz Khan,2023-02-28,Leave
826,EMP002,Moaz Khan,2023-03-01,Present
827,EMP002,Moaz Khan,2023-03-02,Present
828,EMP002,Moaz Khan,2023-03-03,Present
829,EMP002,Moaz Khan,2023-03-06,Present
830,EMP002,Moaz Khan,2023-03-07,Late
831,EMP002,Moaz Khan,2023-03-08,Late
832,EMP002,Moaz Khan,2023-03-09,Present
833,EMP002,Moaz Khan,2023-03-10,Present
834,EMP002,Moaz Khan,2023-03-13,Present
835,EMP002,Moaz Khan,2023-03-14,Present
836,EMP002,Moaz Khan,2023-03-15,Present
837,EMP002,Moaz Khan,2023-03-16,Present
838,EMP002,Moaz Khan,2023-03-17,Present
839,EMP002,Moaz Khan,2023-03-20,Present
840,EMP002,Moaz Khan,2023-03-21,Absent
841,EMP002,Moaz Khan,2023-03-22,Present
842,EMP002,Moaz Khan,2023-03-23,Present
843,EMP002,Moaz Khan,2023-03-24,Present
844,EMP002,Moaz Khan,2023-03-27,Late
845,EMP002,Moaz Khan,2023-03-28,Late
846,EMP002,Moaz Khan,2023-03-29,Late
847,EMP002,Moaz Khan,2023-03-30,Present
848,EMP002,Moaz Khan,2023-03-31,Present
849,EMP002,Moaz Khan,2023-04-03,Present
850,EMP002,Moaz Khan,2023-04-04,Present
851,EMP002,Moaz Khan,2023-04-05,Late
852,EMP002,Moaz Khan,2023-04-06,Present
853,EMP002,Moaz Khan,2023-04-07,Present
854,EMP002,Moaz Khan,2023-04-10,Present
855,EMP002,Moaz Khan,2023-04-11,Absent
856,EMP002,Moaz Khan,2023-04-12,Leave
857,EMP002,Moaz Khan,2023-04-13,Present
858,EMP002,Moaz Khan,2023-04-14,Present
859,EMP002,Moaz Khan,2023-04-17,Present
860,EMP002,Moaz Khan,2023-04-18,Present
861,EMP002,Moaz Khan,2023-04-19,Late
862,EMP002,Moaz Khan,2023-04-20,Present
863,EMP002,Moaz Khan,2023-04-21,Present
864,EMP002,Moaz Khan,2023-04-24,Late
865,EMP002,Moaz Khan,2023-04-25,Present
866,EMP002,Moaz Khan,2023-04-26,Present
867,EMP002,Moaz Khan,2023-04-27,Present
868,EMP002,Moaz Khan,2023-04-28,Present
869,EMP002,Moaz Khan,2023-05-01,Present
870,EMP002,Moaz Khan,2023-05-02,Present
871,EMP002,Moaz Khan,2023-05-03,Present
872,EMP002,Moaz Khan,2023-05-04,Present
873,EMP002,Moaz Khan,2023-05-05,Present
874,EMP002,Moaz Khan,2023-05-08,Present
875,EMP002,Moaz Khan,2023-05-09,Late
876,EMP002,Moaz Khan,2023-05-10,Present
877,EMP002,Moaz Khan,2023-05-11,Present
878,EMP002,Moaz Khan,2023-05-12,Late
879,EMP002,Moaz Khan,2023-05-15,Present
880,EMP002,Moaz Khan,2023-05-16,Present
881,EMP002,Moaz Khan,2023-05-17,Present
882,EMP002,Moaz Khan,2023-05-18,Present
883,EMP002,Moaz Khan,2023-05-19,Present
884,EMP002,Moaz Khan,2023-05-22,Present
885,EMP002,Moaz Khan,2023-05-23,Late
886,EMP002,Moaz Khan,2023-05-24,Present
887,EMP002,Moaz Khan,2023-05-25,Present
888,EMP002,Moaz Khan,2023-05-26,Present
889,EMP002,Moaz Khan,2023-05-29,Present
890,EMP002,Moaz Khan,2023-05-30,Present
891,EMP002,Moaz Khan,2023-05-31,Present
892,EMP002,Moaz Khan,2023-06-01,Present
893,EMP002,Moaz Khan,2023-06-02,Present
894,EMP002,Moaz Khan,2023-06-05,Present
895,EMP002,Moaz Khan,2023-06-06,Present
896,EMP002,Moaz Khan,2023-06-07,Present
897,EMP002,Moaz Khan,2023-06-08,Present
898,EMP002,Moaz Khan,2023-06-09,Present
899,EMP002,Moaz Khan,2023-06-12,Present
900,EMP002,Moaz Khan,2023-06-13,Present
901,EMP002,Moaz Khan,2023-06-14,Leave
902,EMP002,Moaz Khan,2023-06-15,Present
903,EMP002,Moaz Khan,2023-06-16,Leave
904,EMP002,Moaz Khan,2023-06-19,Present
905,EMP002,Moaz Khan,2023-06-20,Present
906,EMP002,Moaz Khan,2023-06-21,Present
907,EMP002,Moaz Khan,2023-06-22,Present
908,EMP002,Moaz Khan,2023-06-23,Present
909,EMP002,Moaz Khan,2023-06-26,Present
910,EMP002,Moaz Khan,2023-06-27,Present
911,EMP002,Moaz Khan,2023-06-28,Present
912,EMP002,Moaz Khan,2023-06-29,Late
913,EMP002,Moaz Khan,2023-06-30,Present
914,EMP002,Moaz Khan,2023-07-03,Present
915,EMP002,Moaz Khan,2023-07-04,Present
916,EMP002,Moaz Khan,2023-07-05,Present
917,EMP002,Moaz Khan,2023-07-06,Present
918,EMP002,Moaz Khan,2023-07-07,Present
919,EMP002,Moaz Khan,2023-07-10,Present
920,EMP002,Moaz Khan,2023-07-11,Present
921,EMP002,Moaz Khan,2023-07-12,Present
922,EMP002,Moaz Khan,2023-07-13,Present
923,EMP002,Moaz Khan,2023-07-14,Present
924,EMP002,Moaz Khan,2023-07-17,Late
925,EMP002,Moaz Khan,2023-07-18,Present
926,EMP002,Moaz Khan,2023-07-19,Present
927,EMP002,Moaz Khan,2023-07-20,Present
928,EMP002,Moaz Khan,2023-07-21,Present
929,EMP002,Moaz Khan,2023-07-24,Present
930,EMP002,Moaz Khan,2023-07-25,Present
931,EMP002,Moaz Khan,2023-07-26,Present
932,EMP002,Moaz Khan,2023-07-27,Present
933,EMP002,Moaz Khan,2023-07-28,Present
934,EMP002,Moaz Khan,2023-07-31,Present
935,EMP002,Moaz Khan,2023-08-01,Present
936,EMP002,Moaz Khan,2023-08-02,Leave
937,EMP002,Moaz Khan,2023-08-03,Present
938,EMP002,Moaz Khan,2023-08-04,Late
939,EMP002,Moaz Khan,2023-08-07,Present
940,EMP002,Moaz Khan,2023-08-08,Present
941,EMP002,Moaz Khan,2023-08-09,Present
942,EMP002,Moaz Khan,2023-08-10,Present
943,EMP002,Moaz Khan,2023-08-11,Present
944,EMP002,Moaz Khan,2023-08-14,Present
945,EMP002,Moaz Khan,2023-08-15,Present
946,EMP002,Moaz Khan,2023-08-16,Present
947,EMP002,Moaz Khan,2023-08-17,Absent
948,EMP002,Moaz Khan,2023-08-18,Present
949,EMP002,Moaz Khan,2023-08-21,Absent
950,EMP002,Moaz Khan,2023-08-22,Late
951,EMP002,Moaz Khan,2023-08-23,Present
952,EMP002,Moaz Khan,2023-08-24,Leave
953,EMP002,Moaz Khan,2023-08-25,Absent
954,EMP002,Moaz Khan,2023-08-28,Present
955,EMP002,Moaz Khan,2023-08-29,Present
956,EMP002,Moaz Khan,2023-08-30,Present
957,EMP002,Moaz Khan,2023-08-31,Present
958,EMP002,Moaz Khan,2023-09-01,Present
959,EMP002,Moaz Khan,2023-09-04,Present
960,EMP002,Moaz Khan,2023-09-05,Present
961,EMP002,Moaz Khan,2023-09-06,Present
962,EMP002,Moaz Khan,2023-09-07,Present
963,EMP002,Moaz Khan,2023-09-08,Present
964,EMP002,Moaz Khan,2023-09-11,Absent
965,EMP002,Moaz Khan,2023-09-12,Present
966,EMP002,Moaz Khan,2023-09-13,Present
967,EMP002,Moaz Khan,2023-09-14,Present
968,EMP002,Moaz Khan,2023-09-15,Late
969,EMP002,Moaz Khan,2023-09-18,Present
970,EMP002,Moaz Khan,2023-09-19,Late
971,EMP002,Moaz Khan,2023-09-20,Present
972,EMP002,Moaz Khan,2023-09-21,Present
973,EMP002,Moaz Khan,2023-09-22,Present
974,EMP002,Moaz Khan,2023-09-25,Late
975,EMP002,Moaz Khan,2023-09-26,Present
976,EMP002,Moaz Khan,2023-09-27,Present
977,EMP002,Moaz Khan,2023-09-28,Present
978,EMP002,Moaz Khan,2023-09-29,Absent
979,EMP002,Moaz Khan,2023-10-02,Present
980,EMP002,Moaz Khan,2023-10-03,Present
981,EMP002,Moaz Khan,2023-10-04,Present
982,EMP002,Moaz Khan,2023-10-05,Late
983,EMP002,Moaz Khan,2023-10-06,Present
984,EMP002,Moaz Khan,2023-10-09,Present
985,EMP002,Moaz Khan,2023-10-10,Present
986,EMP002,Moaz Khan,2023-10-11,Present
987,EMP002,Moaz Khan,2023-10-12,Absent
988,EMP002,Moaz Khan,2023-10-13,Present
989,EMP002,Moaz Khan,2023-10-16,Present
990,EMP002,Moaz Khan,2023-10-17,Present
991,EMP002,Moaz Khan,2023-10-18,Present
992,EMP002,Moaz Khan,2023-10-19,Present
993,EMP002,Moaz Khan,2023-10-20,Present
994,EMP002,Moaz Khan,2023-10-23,Present
995,EMP002,Moaz Khan,2023-10-24,Absent
996,EMP002,Moaz Khan,2023-10-25,Present
997,EMP002,Moaz Khan,2023-10-26,Present
998,EMP002,Moaz Khan,2023-10-27,Present
999,EMP002,Moaz Khan,2023-10-30,Absent
1000,EMP002,Moaz Khan,2023-10-31,Late
1001,EMP002,Moaz Khan,2023-11-01,Present
1002,EMP002,Moaz Khan,2023-11-02,Present
1003,EMP002,Moaz Khan,2023-11-03,Present
1004,EMP002,Moaz Khan,2023-11-06,Leave
1005,EMP002,Moaz Khan,2023-11-07,Present
1006,EMP002,Moaz Khan,2023-11-08,Present
1007,EMP002,Moaz Khan,2023-11-09,Present
1008,EMP002,Moaz Khan,2023-11-10,Present
1009,EMP002,Moaz Khan,2023-11-13,Present
1010,EMP002,Moaz Khan,2023-11-14,Present
1011,EMP002,Moaz Khan,2023-11-15,Present
1012,EMP002,Moaz Khan,2023-11-16,Present
1013,EMP002,Moaz Khan,2023-11-17,Present
1014,EMP002,Moaz Khan,2023-11-20,Present
1015,EMP002,Moaz Khan,2023-11-21,Present
1016,EMP002,Moaz Khan,2023-11-22,Present
1017,EMP002,Moaz Khan,2023-11-23,Present
1018,EMP002,Moaz Khan,2023-11-24,Present
1019,EMP002,Moaz Khan,2023-11-27,Present
1020,EMP002,Moaz Khan,2023-11-28,Present
1021,EMP002,Moaz Khan,2023-11-29,Present
1022,EMP002,Moaz Khan,2023-11-30,Present
1023,EMP002,Moaz Khan,2023-12-01,Late
1024,EMP002,Moaz Khan,2023-12-04,Present
1025,EMP002,Moaz Khan,2023-12-05,Present
1026,EMP002,Moaz Khan,2023-12-06,Late
1027,EMP002,Moaz Khan,2023-12-07,Present
1028,EMP002,Moaz Khan,2023-12-08,Late
1029,EMP002,Moaz Khan,2023-12-11,Present
1030,EMP002,Moaz Khan,2023-12-12,Present
1031,EMP002,Moaz Khan,2023-12-13,Present
1032,EMP002,Moaz Khan,2023-12-14,Present
1033,EMP002,Moaz Khan,2023-12-15,Present
1034,EMP002,Moaz Khan,2023-12-18,Present
1035,EMP002,Moaz Khan,2023-12-19,Present
1036,EMP002,Moaz Khan,2023-12-20,Present
1037,EMP002,Moaz Khan,2023-12-21,Present
1038,EMP002,Moaz Khan,2023-12-22,Present
1039,EMP002,Moaz Khan,2023-12-25,Present
1040,EMP002,Moaz Khan,2023-12-26,Present
1041,EMP002,Moaz Khan,2023-12-27,Present
1042,EMP002,Moaz Khan,2023-12-28,Present
1043,EMP002,Moaz Khan,2023-12-29,Present
1044,EMP002,Moaz Khan,2024-01-01,Present
1045,EMP002,Moaz Khan,2024-01-02,Present
1046,EMP002,Moaz Khan,2024-01-03,Present
1047,EMP002,Moaz Khan,2024-01-04,Present
1048,EMP002,Moaz Khan,2024-01-05,Present
1049,EMP002,Moaz Khan,2024-01-08,Absent
1050,EMP002,Moaz Khan,2024-01-09,Present
1051,EMP002,Moaz Khan,2024-01-10,Present
1052,EMP002,Moaz Khan,2024-01-11,Late
1053,EMP002,Moaz Khan,2024-01-12,Present
1054,EMP002,Moaz Khan,2024-01-15,Present
1055,EMP002,Moaz Khan,2024-01-16,Absent
1056,EMP002,Moaz Khan,2024-01-17,Present
1057,EMP002,Moaz Khan,2024-01-18,Present
1058,EMP002,Moaz Khan,2024-01-19,Present
1059,EMP002,Moaz Khan,2024-01-22,Present
1060,EMP002,Moaz Khan,2024-01-23,Present
1061,EMP002,Moaz Khan,2024-01-24,Late
1062,EMP002,Moaz Khan,2024-01-25,Present
1063,EMP002,Moaz Khan,2024-01-26,Present
1064,EMP002,Moaz Khan,2024-01-29,Present
1065,EMP002,Moaz Khan,2024-01-30,Present
1066,EMP002,Moaz Khan,2024-01-31,Present
1067,EMP002,Moaz Khan,2024-02-01,Present
1068,EMP002,Moaz Khan,2024-02-02,Present
1069,EMP002,Moaz Khan,2024-02-05,Present
1070,EMP002,Moaz Khan,2024-02-06,Leave
1071,EMP002,Moaz Khan,2024-02-07,Present
1072,EMP002,Moaz Khan,2024-02-08,Present
1073,EMP002,Moaz Khan,2024-02-09,Present
1074,EMP002,Moaz Khan,2024-02-12,Present
1075,EMP002,Moaz Khan,2024-02-13,Present
1076,EMP002,Moaz Khan,2024-02-14,Late
1077,EMP002,Moaz Khan,2024-02-15,Present
1078,EMP002,Moaz Khan,2024-02-16,Present
1079,EMP002,Moaz Khan,2024-02-19,Present
